bodyId,type,instance,somaSide
120412,T5c,T5c_L,L
120419,T5d,T5d_R,R
120421,T5b,T5b_R,R
120427,T5b,T5b_R,R
120443,T4b,T4b_R,R
120444,T5d,T5d_L,L
120447,T5d,T5d_R,R
120448,T4b,T4b_R,R
120453,T4b,T4b_L,L
120470,T5b,T5b_L,L
120483,T5a,T5a_R,R
120484,T5b,T5b_L,L
120489,T4c,T4c_L,L
120498,T5d,T5d_L,L
120505,T4a,T4a_R,R
120508,T4b,T4b_L,L
120511,T5c,T5c_L,L
120517,T5d,T5d_R,R
120521,T4d,T4d_R,R
120532,T4a,T4a_R,R
120533,T5a,T5a_R,R
120538,T4c,T4c_R,R
120540,T4c,T4c_R,R
120546,T4d,T4d_R,R
120548,T5b,T5b_R,R
120549,T5c,T5c_R,R
120550,T5b,T5b_R,R
120552,T5b,T5b_L,L
120572,T4b,T4b_L,L
120577,T4a,T4a_R,R
120582,T4d,T4d_R,R
120583,T4d,T4d_R,R
120587,T5a,T5a_R,R
120594,T4c,T4c_R,R
120602,T5d,T5d_R,R
120603,T4b,T4b_R,R
120604,T5d,T5d_R,R
120606,T4c,T4c_R,R
120608,T4d,T4d_L,L
120609,T5d,T5d_L,L
120614,T5a,T5a_R,R
120615,T4a,T4a_L,L
120621,T4d,T4d_R,R
120636,T5c,T5c_R,R
120643,T5a,T5a_L,L
120646,T5b,T5b_R,R
120649,T5d,T5d_R,R
120656,T4b,T4b_R,R
120659,T4b,T4b_R,R
120663,T5b,T5b_L,L
120664,T5b,T5b_L,L
120668,T4c,T4c_R,R
120683,T5b,T5b_R,R
120685,T4b,T4b_L,L
120686,T4b,T4b_R,R
120692,T4c,T4c_R,R
120694,T4d,T4d_R,R
120696,T5b,T5b_R,R
120702,T5c,T5c_L,L
120720,T5d,T5d_L,L
120723,T4d,T4d_L,L
120731,T5a,T5a_R,R
120744,T5d,T5d_R,R
120751,T5b,T5b_L,L
120753,T4a,T4a_L,L
120754,T5a,T5a_L,L
120760,T5c,T5c_R,R
120764,T4d,T4d_L,L
120783,T4c,T4c_L,L
120786,T5a,T5a_L,L
120795,T4a,T4a_R,R
120800,T4c,T4c_R,R
120801,T4b,T4b_L,L
120804,T5d,T5d_R,R
120805,T4d,T4d_R,R
120806,T5d,T5d_R,R
120807,T4c,T4c_L,L
120813,T4d,T4d_L,L
120820,T4c,T4c_R,R
120824,T5a,T5a_L,L
120835,T5c,T5c_L,L
120839,T4c,T4c_R,R
120846,T5b,T5b_L,L
120849,T4b,T4b_R,R
120850,T5b,T5b_L,L
120859,T4a,T4a_R,R
120868,T5d,T5d_R,R
120869,T4d,T4d_R,R
120871,T5a,T5a_L,L
120872,T5c,T5c_L,L
120880,T5b,T5b_R,R
120885,T4b,T4b_R,R
120887,T5c,T5c_R,R
120892,T5a,T5a_R,R
120898,T5c,T5c_R,R
120905,T4b,T4b_L,L
120907,T4b,T4b_R,R
120912,T4d,T4d_L,L
120916,T4d,T4d_R,R
120928,T4d,T4d_R,R
120930,T5d,T5d_R,R
120938,T5a,T5a_R,R
120943,T5d,T5d_R,R
120947,T5c,T5c_R,R
120954,T5b,T5b_R,R
120959,T5a,T5a_R,R
120970,T5d,T5d_L,L
120975,T5a,T5a_R,R
120977,T5c,T5c_L,L
120981,T4a,T4a_R,R
120987,T4a,T4a_L,L
120990,T4a,T4a_L,L
120993,T4c,T4c_R,R
120994,T4d,T4d_R,R
120997,T4c,T4c_R,R
121001,T4b,T4b_L,L
121003,T4d,T4d_R,R
121004,T5a,T5a_R,R
121008,T5c,T5c_L,L
121009,T4c,T4c_L,L
121012,T5a,T5a_R,R
121014,T5c,T5c_R,R
121020,T4c,T4c_R,R
121047,T5a,T5a_L,L
121051,T5b,T5b_R,R
121053,T4d,T4d_R,R
121060,T5c,T5c_L,L
121071,T4b,T4b_R,R
121076,T5b,T5b_R,R
121088,T4c,T4c_R,R
121089,T5a,T5a_R,R
121092,T4b,T4b_L,L
121093,T4b,T4b_R,R
121095,T5c,T5c_R,R
121109,T4a,T4a_R,R
121112,T5c,T5c_R,R
121119,T4b,T4b_R,R
121121,T5a,T5a_L,L
121124,T5c,T5c_R,R
121125,T4a,T4a_R,R
121126,T4b,T4b_R,R
121127,T4c,T4c_L,L
121130,T4a,T4a_R,R
121137,T5b,T5b_L,L
121139,T4c,T4c_R,R
121141,T5c,T5c_R,R
121142,T4a,T4a_R,R
121148,T5a,T5a_R,R
121162,T5b,T5b_R,R
121163,T5b,T5b_R,R
121171,T5a,T5a_R,R
121173,T5d,T5d_R,R
121177,T4a,T4a_R,R
121183,T5d,T5d_R,R
121185,T4b,T4b_R,R
121188,T5a,T5a_R,R
121189,T4c,T4c_R,R
121192,T4c,T4c_L,L
121197,T5c,T5c_R,R
121199,T5b,T5b_R,R
121202,T4a,T4a_R,R
121203,T5d,T5d_L,L
121207,T5c,T5c_L,L
121211,T5c,T5c_L,L
121218,T5b,T5b_R,R
121219,T5b,T5b_R,R
121221,T5d,T5d_L,L
121222,T4b,T4b_R,R
121223,T5a,T5a_R,R
121229,T4a,T4a_R,R
121233,T5a,T5a_R,R
121234,T5a,T5a_R,R
121242,T5b,T5b_L,L
121244,T5c,T5c_R,R
121247,T5d,T5d_L,L
121250,T5d,T5d_L,L
121252,T5d,T5d_R,R
121256,LC11,LC11_L,L
121257,T5d,T5d_R,R
121261,T5b,T5b_L,L
121264,T4d,T4d_R,R
121266,T5c,T5c_L,L
121273,T4d,T4d_R,R
121274,T5c,T5c_L,L
121276,T5b,T5b_R,R
121287,T4d,T4d_R,R
121289,T5d,T5d_R,R
121292,T5a,T5a_L,L
121296,T4b,T4b_L,L
121300,T4a,T4a_R,R
121301,T5d,T5d_R,R
121307,T5b,T5b_R,R
121309,T5c,T5c_R,R
121313,T4d,T4d_R,R
121316,T4d,T4d_R,R
121319,T4b,T4b_R,R
121327,T5c,T5c_L,L
121334,T4c,T4c_L,L
121337,T4b,T4b_L,L
121338,T4b,T4b_R,R
121344,T4d,T4d_L,L
121346,T4a,T4a_L,L
121347,T5d,T5d_L,L
121348,T4d,T4d_R,R
121349,T5a,T5a_R,R
121353,T4b,T4b_L,L
121355,T4c,T4c_L,L
121356,T5b,T5b_R,R
121359,T4b,T4b_L,L
121364,T5b,T5b_R,R
121380,T5a,T5a_L,L
121383,T4d,T4d_L,L
121387,T5a,T5a_L,L
121391,T5d,T5d_L,L
121392,T4b,T4b_R,R
121416,T5d,T5d_R,R
121420,T4d,T4d_R,R
121422,T4b,T4b_L,L
121425,T5c,T5c_R,R
121426,T5a,T5a_R,R
121431,T5d,T5d_L,L
121432,T5c,T5c_R,R
121433,T4c,T4c_R,R
121445,T4b,T4b_R,R
121448,T5a,T5a_R,R
121451,T5a,T5a_R,R
121458,T5c,T5c_L,L
121460,T5c,T5c_R,R
121461,T5d,T5d_R,R
121467,T5a,T5a_R,R
121473,T5a,T5a_R,R
121482,T5a,T5a_L,L
121484,T4d,T4d_L,L
121486,T5c,T5c_L,L
121491,T5c,T5c_R,R
121505,T4b,T4b_R,R
121508,T4d,T4d_R,R
121509,T5d,T5d_R,R
121519,T5c,T5c_R,R
121521,T4c,T4c_R,R
121524,T4b,T4b_R,R
121526,T5c,T5c_R,R
121542,T4a,T4a_R,R
121544,T5a,T5a_R,R
121547,T5a,T5a_R,R
121548,T4d,T4d_R,R
121555,T5b,T5b_R,R
121560,T4d,T4d_L,L
121563,T4b,T4b_R,R
121573,T4d,T4d_R,R
121587,T4c,T4c_R,R
121593,T4b,T4b_R,R
121601,T4d,T4d_R,R
121608,T5d,T5d_R,R
121614,T4c,T4c_R,R
121616,T5b,T5b_R,R
121624,T5c,T5c_L,L
121628,T5a,T5a_R,R
121636,T5a,T5a_L,L
121640,T5d,T5d_R,R
121643,T4d,T4d_L,L
121645,T5d,T5d_L,L
121651,T5b,T5b_R,R
121652,T4d,T4d_R,R
121655,T5a,T5a_L,L
121657,T4a,T4a_L,L
121663,T5d,T5d_L,L
121666,T4d,T4d_L,L
121670,T5c,T5c_L,L
121671,T5b,T5b_R,R
121673,T4d,T4d_L,L
121680,T4d,T4d_R,R
121681,T5b,T5b_R,R
121687,T4b,T4b_L,L
121689,T4a,T4a_L,L
121711,T5b,T5b_R,R
121715,T5c,T5c_L,L
121716,T4c,T4c_R,R
121720,T4c,T4c_L,L
121731,T5d,T5d_R,R
121750,T5c,T5c_L,L
121751,T5a,T5a_R,R
121752,T4a,T4a_R,R
121756,T5a,T5a_L,L
121762,T4b,T4b_R,R
121767,T5d,T5d_L,L
121777,T5b,T5b_L,L
121784,T4b,T4b_R,R
121795,T4c,T4c_R,R
121796,T5a,T5a_R,R
121803,T4c,T4c_R,R
121805,T5c,T5c_L,L
121806,T5b,T5b_R,R
121807,T5c,T5c_R,R
121809,T5b,T5b_R,R
121813,T5c,T5c_L,L
121816,T4a,T4a_R,R
121819,T5c,T5c_L,L
121821,T4c,T4c_R,R
121822,T5b,T5b_L,L
121825,T5d,T5d_R,R
121833,T4d,T4d_L,L
121837,T4d,T4d_R,R
121844,T4c,T4c_R,R
121847,T4c,T4c_R,R
121850,T4d,T4d_R,R
121851,T4d,T4d_R,R
121855,T5c,T5c_R,R
121857,T4c,T4c_L,L
121864,T4d,T4d_R,R
121867,T5c,T5c_R,R
121869,T4b,T4b_R,R
121871,T4a,T4a_R,R
121872,T4b,T4b_L,L
121875,T4b,T4b_R,R
121876,T5b,T5b_L,L
121881,T5a,T5a_L,L
121883,T5d,T5d_R,R
121887,T4b,T4b_R,R
121891,T4d,T4d_L,L
121892,T5a,T5a_R,R
121893,T4b,T4b_R,R
121895,T4d,T4d_L,L
121914,T4c,T4c_R,R
121921,T4a,T4a_R,R
121932,T4b,T4b_R,R
121933,T4b,T4b_R,R
121939,T5c,T5c_R,R
121943,T4c,T4c_R,R
121950,T4b,T4b_L,L
121955,T4c,T4c_R,R
121961,T4a,T4a_L,L
121962,T5b,T5b_R,R
121964,T5a,T5a_R,R
121967,T5b,T5b_R,R
121968,T5b,T5b_L,L
121971,T5c,T5c_L,L
121976,T5a,T5a_R,R
121979,T5c,T5c_R,R
121984,T5c,T5c_R,R
121987,T4b,T4b_L,L
121990,T5a,T5a_R,R
121992,T5d,T5d_R,R
121994,T4b,T4b_R,R
121997,T4a,T4a_R,R
122005,T4b,T4b_L,L
122016,T4c,T4c_R,R
122022,T5d,T5d_L,L
122029,T5c,T5c_R,R
122033,T4c,T4c_L,L
122038,T4c,T4c_R,R
122044,T5c,T5c_R,R
122052,T4c,T4c_R,R
122059,T4a,T4a_R,R
122064,T5a,T5a_R,R
122079,T4b,T4b_R,R
122081,T5a,T5a_R,R
122084,T5c,T5c_R,R
122093,T4a,T4a_R,R
122099,T4c,T4c_L,L
122104,T5d,T5d_R,R
122111,T5c,T5c_R,R
122115,T5c,T5c_R,R
122119,T5b,T5b_L,L
122122,T5b,T5b_L,L
122124,T4b,T4b_L,L
122138,T4c,T4c_L,L
122151,T5b,T5b_L,L
122152,T5a,T5a_L,L
122153,T5b,T5b_R,R
122155,T4c,T4c_R,R
122158,T4c,T4c_L,L
122159,T5d,T5d_L,L
122162,T4b,T4b_R,R
122164,T4c,T4c_R,R
122169,T4a,T4a_R,R
122170,T4c,T4c_R,R
122175,T4a,T4a_R,R
122177,T4b,T4b_R,R
122181,T5d,T5d_L,L
122185,T4d,T4d_L,L
122188,T4a,T4a_L,L
122192,T5d,T5d_L,L
122197,T4d,T4d_L,L
122198,T5a,T5a_R,R
122208,T4a,T4a_R,R
122211,T5d,T5d_R,R
122217,T5a,T5a_L,L
122229,T5a,T5a_L,L
122232,T5a,T5a_R,R
122234,T4b,T4b_R,R
122236,T5a,T5a_R,R
122241,T4d,T4d_L,L
122242,T4b,T4b_L,L
122243,T4c,T4c_R,R
122247,T4a,T4a_R,R
122248,T4c,T4c_R,R
122250,T4d,T4d_R,R
122263,T4d,T4d_R,R
122268,T5b,T5b_R,R
122274,T5b,T5b_L,L
122278,T4d,T4d_R,R
122282,T5a,T5a_R,R
122294,T5a,T5a_R,R
122301,T5c,T5c_R,R
122302,T5b,T5b_R,R
122313,T5c,T5c_L,L
122317,T4d,T4d_L,L
122319,T5b,T5b_R,R
122329,T5b,T5b_L,L
122330,T4d,T4d_R,R
122331,T5b,T5b_R,R
122333,T4b,T4b_R,R
122339,T4c,T4c_R,R
122346,T5c,T5c_R,R
122364,T5c,T5c_R,R
122367,T4d,T4d_R,R
122372,T4c,T4c_L,L
122377,T4a,T4a_R,R
122380,T5c,T5c_L,L
122381,T4d,T4d_L,L
122384,T4a,T4a_R,R
122388,T5b,T5b_R,R
122389,T5d,T5d_L,L
122390,T4d,T4d_R,R
122394,T5b,T5b_R,R
122396,T5c,T5c_L,L
122398,T5a,T5a_L,L
122401,T4a,T4a_L,L
122403,T5a,T5a_R,R
122412,T5a,T5a_R,R
122414,T5c,T5c_R,R
122425,T5a,T5a_R,R
122426,T5c,T5c_R,R
122441,T4a,T4a_R,R
122445,T5b,T5b_L,L
122447,T4d,T4d_R,R
122449,T5b,T5b_L,L
122459,T5d,T5d_R,R
122469,T4c,T4c_R,R
122473,T5c,T5c_R,R
122474,T4b,T4b_R,R
122490,T5b,T5b_R,R
122498,T4d,T4d_L,L
122499,T5b,T5b_R,R
122502,T5d,T5d_R,R
122508,T5b,T5b_L,L
122513,T5c,T5c_L,L
122515,T4c,T4c_R,R
122522,T5b,T5b_R,R
122534,T4a,T4a_R,R
122535,T5c,T5c_R,R
122539,T5d,T5d_R,R
122545,T5c,T5c_L,L
122556,T4a,T4a_L,L
122558,T5b,T5b_L,L
122565,T5d,T5d_R,R
122567,T4c,T4c_R,R
122576,T5a,T5a_L,L
122581,T4b,T4b_R,R
122586,T4d,T4d_R,R
122593,T5a,T5a_R,R
122601,T4c,T4c_R,R
122602,T5b,T5b_L,L
122607,T4b,T4b_R,R
122623,T4d,T4d_L,L
122630,T5d,T5d_R,R
122632,T4d,T4d_R,R
122637,T5b,T5b_R,R
122649,T4a,T4a_L,L
122655,T5d,T5d_R,R
122667,T5b,T5b_L,L
122675,T4d,T4d_R,R
122681,T5b,T5b_R,R
122685,T5c,T5c_R,R
122688,T5d,T5d_R,R
122693,T5b,T5b_R,R
122694,T4c,T4c_R,R
122696,T5c,T5c_R,R
122699,T4d,T4d_L,L
122708,T5a,T5a_R,R
122722,T4b,T4b_R,R
122723,T5a,T5a_L,L
122724,T5c,T5c_L,L
122726,T5b,T5b_L,L
122728,T4b,T4b_L,L
122729,T4b,T4b_R,R
122739,T4a,T4a_R,R
122748,T5b,T5b_R,R
122755,T5c,T5c_R,R
122756,T4d,T4d_R,R
122771,T4d,T4d_L,L
122775,T4b,T4b_R,R
122779,T4c,T4c_L,L
122788,T5b,T5b_L,L
122790,T5d,T5d_R,R
122792,T5b,T5b_R,R
122793,T5c,T5c_L,L
122794,T5b,T5b_L,L
122804,T4a,T4a_L,L
122805,T4c,T4c_R,R
122807,T5d,T5d_L,L
122809,T5d,T5d_L,L
122810,T5a,T5a_R,R
122813,T5b,T5b_R,R
122814,T5b,T5b_L,L
122827,T5a,T5a_R,R
122835,T5d,T5d_R,R
122840,T4b,T4b_L,L
122841,T4b,T4b_R,R
122845,T4c,T4c_R,R
122847,T5a,T5a_R,R
122850,T5b,T5b_R,R
122851,T5a,T5a_L,L
122860,T4c,T4c_R,R
122867,T5c,T5c_R,R
122878,T4b,T4b_L,L
122881,T5a,T5a_R,R
122882,T4a,T4a_L,L
122887,T4d,T4d_R,R
122891,T4a,T4a_L,L
122897,T4b,T4b_L,L
122905,T5a,T5a_R,R
122907,T5c,T5c_L,L
122910,T4b,T4b_R,R
122913,T5a,T5a_R,R
122914,T5c,T5c_L,L
122915,T5d,T5d_L,L
122917,T4c,T4c_L,L
122927,T4c,T4c_R,R
122928,T5d,T5d_R,R
122934,T4c,T4c_R,R
122937,T5a,T5a_R,R
122939,T4b,T4b_R,R
122943,T4b,T4b_L,L
122950,T5d,T5d_R,R
122959,T4c,T4c_R,R
122961,T4d,T4d_R,R
122964,T5b,T5b_L,L
122965,T4a,T4a_R,R
122969,T4a,T4a_R,R
122970,T4d,T4d_L,L
122977,T4a,T4a_R,R
122989,T5b,T5b_L,L
122994,T4b,T4b_L,L
123005,T4c,T4c_R,R
123006,T5c,T5c_R,R
123007,T4b,T4b_L,L
123008,T4d,T4d_R,R
123016,T5c,T5c_L,L
123023,T5c,T5c_R,R
123029,T5b,T5b_R,R
123034,T5a,T5a_R,R
123039,T5d,T5d_L,L
123044,T4b,T4b_L,L
123045,T5b,T5b_L,L
123052,T4c,T4c_R,R
123054,T4b,T4b_R,R
123055,T5c,T5c_L,L
123058,T4b,T4b_L,L
123066,T4d,T4d_L,L
123067,T5b,T5b_L,L
123068,T4c,T4c_L,L
123070,T4d,T4d_L,L
123077,T5d,T5d_R,R
123080,T4c,T4c_R,R
123082,T5c,T5c_L,L
123086,T5b,T5b_R,R
123087,T4c,T4c_R,R
123089,T5a,T5a_R,R
123095,T5a,T5a_R,R
123103,T5c,T5c_L,L
123106,T5c,T5c_R,R
123109,T4a,T4a_L,L
123114,T4d,T4d_L,L
123139,T4b,T4b_R,R
123142,T5c,T5c_R,R
123150,T4c,T4c_R,R
123156,T5c,T5c_R,R
123160,T5a,T5a_R,R
123161,T4b,T4b_L,L
123162,T4d,T4d_R,R
123167,T5c,T5c_R,R
123171,T5d,T5d_R,R
123177,T5a,T5a_R,R
123178,T4a,T4a_R,R
123179,T5b,T5b_L,L
123181,T5c,T5c_R,R
123182,T5d,T5d_R,R
123183,T4b,T4b_L,L
123185,T5b,T5b_L,L
123188,T4d,T4d_L,L
123194,T4d,T4d_R,R
123201,T5b,T5b_R,R
123208,T4c,T4c_L,L
123210,T5b,T5b_L,L
123214,T5b,T5b_R,R
123221,T5c,T5c_R,R
123224,T5b,T5b_R,R
123227,T4b,T4b_R,R
123228,T4b,T4b_L,L
123229,T5c,T5c_L,L
123230,T5b,T5b_L,L
123249,T5c,T5c_R,R
123251,T4d,T4d_R,R
123256,T5b,T5b_R,R
123261,T4b,T4b_L,L
123288,T4c,T4c_L,L
123290,T4a,T4a_R,R
123291,T5b,T5b_R,R
123295,T5d,T5d_R,R
123297,T5b,T5b_R,R
123299,T4c,T4c_R,R
123300,T4b,T4b_R,R
123301,T4c,T4c_L,L
123305,T4a,T4a_R,R
123307,T5c,T5c_R,R
123311,T5c,T5c_L,L
123316,T5c,T5c_R,R
123317,T5d,T5d_R,R
123320,T5d,T5d_R,R
123328,T5c,T5c_R,R
123330,T5d,T5d_R,R
123336,T4a,T4a_L,L
123342,T5b,T5b_R,R
123346,T5b,T5b_R,R
123358,T5d,T5d_R,R
123363,T4c,T4c_R,R
123365,T4d,T4d_R,R
123367,T4c,T4c_L,L
123368,T4a,T4a_R,R
123374,T5c,T5c_R,R
123379,T5d,T5d_L,L
123381,T5b,T5b_L,L
123386,T4a,T4a_R,R
123388,T5d,T5d_L,L
123390,T4a,T4a_R,R
123391,T4c,T4c_L,L
123392,T5a,T5a_L,L
123394,T5b,T5b_R,R
123395,T5c,T5c_L,L
123405,T5b,T5b_R,R
123419,T5b,T5b_R,R
123427,T4c,T4c_R,R
123429,T4d,T4d_L,L
123430,T5d,T5d_R,R
123434,T4d,T4d_R,R
123436,T5c,T5c_R,R
123437,T5b,T5b_R,R
123441,T4c,T4c_R,R
123442,T5b,T5b_L,L
123444,T5d,T5d_L,L
123450,T4d,T4d_L,L
123451,T4d,T4d_R,R
123458,T4b,T4b_L,L
123470,T4b,T4b_R,R
123479,T4a,T4a_R,R
123480,T4a,T4a_R,R
123482,T5d,T5d_R,R
123485,T5b,T5b_R,R
123487,T4c,T4c_L,L
123504,T5d,T5d_R,R
123506,T5b,T5b_R,R
123512,T4a,T4a_R,R
123530,T5d,T5d_R,R
123535,T5a,T5a_L,L
123536,T4d,T4d_R,R
123539,T5b,T5b_R,R
123552,T4d,T4d_R,R
123557,T4a,T4a_R,R
123565,T4d,T4d_L,L
123573,T5d,T5d_L,L
123574,T5d,T5d_R,R
123576,T5b,T5b_R,R
123579,T5b,T5b_R,R
123583,T4c,T4c_R,R
123588,T5c,T5c_L,L
123589,T4c,T4c_R,R
123593,T4d,T4d_R,R
123597,T5d,T5d_R,R
123600,T5a,T5a_R,R
123604,T5a,T5a_R,R
123620,T4a,T4a_L,L
123625,T4d,T4d_L,L
123628,T4d,T4d_R,R
123639,T5a,T5a_L,L
123644,T5b,T5b_R,R
123645,T5d,T5d_R,R
123658,T5a,T5a_L,L
123659,T4b,T4b_R,R
123661,T5c,T5c_R,R
123665,T5c,T5c_R,R
123666,T4a,T4a_R,R
123668,T4a,T4a_L,L
123671,T4c,T4c_R,R
123672,T4d,T4d_R,R
123679,T4b,T4b_R,R
123686,T5b,T5b_L,L
123687,T5b,T5b_L,L
123690,T5b,T5b_R,R
123691,T5d,T5d_L,L
123693,T4d,T4d_R,R
123695,T4d,T4d_L,L
123701,T5c,T5c_L,L
123704,T4d,T4d_R,R
123707,T5c,T5c_L,L
123714,T5d,T5d_L,L
123721,T4a,T4a_R,R
123726,T4c,T4c_R,R
123727,T5a,T5a_L,L
123730,T5d,T5d_R,R
123734,T4a,T4a_R,R
123737,T5b,T5b_R,R
123738,T5b,T5b_R,R
123742,T5b,T5b_L,L
123747,T5c,T5c_L,L
123750,T5a,T5a_R,R
123755,T5c,T5c_L,L
123758,T4c,T4c_L,L
123759,T4d,T4d_R,R
123760,T4c,T4c_R,R
123766,T5b,T5b_R,R
123767,T4a,T4a_R,R
123781,T5b,T5b_R,R
123782,T4d,T4d_R,R
123783,T5b,T5b_R,R
123785,T5b,T5b_R,R
123798,T5d,T5d_L,L
123799,T4d,T4d_R,R
123806,T5d,T5d_L,L
123811,T5d,T5d_L,L
123815,T4d,T4d_L,L
123818,T5c,T5c_R,R
123828,T4d,T4d_R,R
123837,T4d,T4d_R,R
123838,T4b,T4b_R,R
123840,T4a,T4a_R,R
123842,T4d,T4d_R,R
123850,T4a,T4a_R,R
123856,T5b,T5b_R,R
123863,T5d,T5d_R,R
123873,T4d,T4d_L,L
123877,T4b,T4b_R,R
123881,T5b,T5b_R,R
123893,T5b,T5b_R,R
123905,T4b,T4b_L,L
123906,T5b,T5b_R,R
123917,T4d,T4d_L,L
123922,T5c,T5c_R,R
123927,T5c,T5c_R,R
123929,T4a,T4a_R,R
123932,T4b,T4b_L,L
123941,T5c,T5c_L,L
123942,T4d,T4d_L,L
123948,T5d,T5d_R,R
123950,T5c,T5c_R,R
123956,T4a,T4a_R,R
123958,T5a,T5a_R,R
123964,T4c,T4c_R,R
123979,T4d,T4d_L,L
123982,T5b,T5b_R,R
123986,T4d,T4d_R,R
123988,T4b,T4b_L,L
123994,T4c,T4c_L,L
123996,T5b,T5b_R,R
124004,T4d,T4d_R,R
124014,T5d,T5d_R,R
124022,T4a,T4a_R,R
124028,T5b,T5b_L,L
124037,T5d,T5d_R,R
124047,T4b,T4b_R,R
124054,T4a,T4a_L,L
124057,T5c,T5c_R,R
124067,T4c,T4c_L,L
124069,T4d,T4d_R,R
124071,T5d,T5d_L,L
124075,T4d,T4d_L,L
124089,T5a,T5a_R,R
124098,T4b,T4b_R,R
124100,T5b,T5b_R,R
124101,T5b,T5b_R,R
124103,T4b,T4b_R,R
124104,T5c,T5c_R,R
124111,T5c,T5c_R,R
124113,T5b,T5b_L,L
124119,T4b,T4b_R,R
124125,T4c,T4c_R,R
124127,T4b,T4b_R,R
124129,T4d,T4d_L,L
124131,T4c,T4c_R,R
124133,T4d,T4d_L,L
124139,T4a,T4a_L,L
124145,T4a,T4a_L,L
124154,T4a,T4a_L,L
124155,T4d,T4d_R,R
124165,T5c,T5c_L,L
124175,T5a,T5a_L,L
124186,T4c,T4c_L,L
124219,T4b,T4b_R,R
124230,T5d,T5d_R,R
124232,T5b,T5b_R,R
124235,T4d,T4d_R,R
124238,T4c,T4c_R,R
124240,T5a,T5a_L,L
124241,T4d,T4d_R,R
124244,T4c,T4c_R,R
124250,T5b,T5b_R,R
124252,T4b,T4b_L,L
124253,T4a,T4a_L,L
124254,T5c,T5c_R,R
124275,T5a,T5a_R,R
124279,T5b,T5b_L,L
124280,T5a,T5a_L,L
124283,T4d,T4d_L,L
124284,T4b,T4b_R,R
124285,T4b,T4b_R,R
124292,T5b,T5b_R,R
124312,T5b,T5b_L,L
124318,T4d,T4d_R,R
124325,T4b,T4b_R,R
124332,T5d,T5d_R,R
124333,T5c,T5c_R,R
124334,T5c,T5c_R,R
124335,T4d,T4d_R,R
124338,T4d,T4d_R,R
124342,T5d,T5d_R,R
124345,T4d,T4d_R,R
124350,T5d,T5d_L,L
124357,T4d,T4d_R,R
124361,T5b,T5b_R,R
124362,T4c,T4c_R,R
124367,T4d,T4d_R,R
124368,T4c,T4c_L,L
124373,T4b,T4b_R,R
124382,T5b,T5b_R,R
124391,T5d,T5d_L,L
124396,T4c,T4c_L,L
124397,T4d,T4d_R,R
124399,T5a,T5a_R,R
124402,T4d,T4d_L,L
124405,T5d,T5d_L,L
124414,T5d,T5d_R,R
124417,T5c,T5c_R,R
124418,T4b,T4b_R,R
124425,LC11,LC11_R,R
124436,T4d,T4d_R,R
124439,T4c,T4c_R,R
124458,T5b,T5b_R,R
124463,T5d,T5d_L,L
124468,T5c,T5c_R,R
124471,T5b,T5b_R,R
124479,T4a,T4a_R,R
124482,T4c,T4c_L,L
124491,T4a,T4a_L,L
124494,T4c,T4c_L,L
124497,T5c,T5c_R,R
124500,T5a,T5a_R,R
124503,T5c,T5c_L,L
124506,T4a,T4a_L,L
124507,T5b,T5b_R,R
124514,T4c,T4c_R,R
124515,T4c,T4c_L,L
124518,T5d,T5d_R,R
124519,T4b,T4b_R,R
124523,T5d,T5d_L,L
124530,T5a,T5a_R,R
124532,T4d,T4d_L,L
124535,T4c,T4c_R,R
124541,T5b,T5b_R,R
124546,T5b,T5b_R,R
124547,T4c,T4c_R,R
124553,T5b,T5b_L,L
124563,T4c,T4c_L,L
124568,T5a,T5a_R,R
124580,T4d,T4d_R,R
124590,T5d,T5d_L,L
124592,T5c,T5c_L,L
124595,T5b,T5b_L,L
124603,T4d,T4d_L,L
124606,T4b,T4b_L,L
124615,T5d,T5d_R,R
124616,T4d,T4d_R,R
124619,T5c,T5c_L,L
124652,T4c,T4c_R,R
124655,T5a,T5a_R,R
124665,T4b,T4b_R,R
124666,T4d,T4d_R,R
124670,T4c,T4c_R,R
124683,T5a,T5a_L,L
124686,T5c,T5c_L,L
124695,T4b,T4b_R,R
124699,T4b,T4b_R,R
124705,T5b,T5b_L,L
124706,T5c,T5c_R,R
124709,T4c,T4c_R,R
124712,T5c,T5c_R,R
124713,T5b,T5b_L,L
124720,T5d,T5d_R,R
124723,T4a,T4a_L,L
124727,T5d,T5d_L,L
124734,T4b,T4b_R,R
124736,T5a,T5a_L,L
124748,T5c,T5c_R,R
124760,T4a,T4a_R,R
124761,T4b,T4b_L,L
124768,T5a,T5a_L,L
124774,T5b,T5b_R,R
124784,T5d,T5d_R,R
124785,T5c,T5c_L,L
124786,T4a,T4a_R,R
124788,T5d,T5d_L,L
124792,T5b,T5b_R,R
124801,T4d,T4d_R,R
124803,T5c,T5c_R,R
124806,T4d,T4d_L,L
124809,T5c,T5c_R,R
124812,T4c,T4c_L,L
124813,T5d,T5d_R,R
124819,T5a,T5a_R,R
124820,T4c,T4c_R,R
124825,T5d,T5d_L,L
124829,T5a,T5a_L,L
124835,T4d,T4d_R,R
124837,T5b,T5b_R,R
124838,T4c,T4c_L,L
124843,T5d,T5d_R,R
124844,T5c,T5c_R,R
124845,T5d,T5d_R,R
124852,T5a,T5a_R,R
124859,T5b,T5b_L,L
124860,T4d,T4d_L,L
124861,T5c,T5c_R,R
